,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRINITY_DN4133_c0_g1,15.4421231226408,6.41276959235615,1.52353828779467,3.99909187787821,6.35859940164762e-05,0.0218581311393834
TRINITY_DN7943_c1_g2,15.1608469020278,7.55249314053646,1.80836215514564,3.99947163235894,6.3484056333171e-05,0.0218581311393834
TRINITY_DN19329_c4_g1,11.0479784336817,7.08959463227835,1.69441378164979,3.99524290087338,6.46279576083327e-05,0.0219834996462108
TRINITY_DN61552_c0_g1,9.44670563476397,6.86977355751874,1.64105948355943,3.99118595220716,6.57437051025824e-05,0.0219834996462108
TRINITY_DN139632_c0_g1,176.638848898636,5.98871883967083,1.42182953955061,3.98691874235678,6.69369377192904e-05,0.0220221161673672
TRINITY_DN15033_c0_g2,13.3456000403622,7.36756534939525,1.76786021781929,3.98649467777982,6.70566312529262e-05,0.0220221161673672
TRINITY_DN10837_c0_g1,15.1553758189037,7.55198107462552,1.81841840927924,3.97707207412844,6.97690232423204e-05,0.0225109141482371
TRINITY_DN9998_c0_g3,30.0360114152196,4.62751859395279,1.08428605357565,3.9726773020347,7.10692999804841e-05,0.0227310521033232
TRINITY_DN11392_c0_g1,25.3798337628401,7.12587960129467,1.71893669403509,3.95935442236578,7.51526379398756e-05,0.0232291120059202
TRINITY_DN6008_c0_g1,25.6000361337305,5.77222862275869,1.3766236923117,3.96058026111914,7.47678567799004e-05,0.0232291120059202
TRINITY_DN8715_c0_g1,28.1030659266334,6.76009003839394,1.62567151550722,3.96149528177258,7.44818541625144e-05,0.0232291120059202
TRINITY_DN9243_c0_g1,55.788155132911,6.5666998268382,1.57719505628124,3.96063873137343,7.47495500583764e-05,0.0232291120059202
TRINITY_DN1155_c0_g1,404.611707272503,6.15147726004252,1.47370993663942,3.9570047775754,7.58954134581018e-05,0.0232390733994067
TRINITY_DN13822_c0_g1,11.1326429628171,6.52055419360924,1.56766927037691,3.95526933567974,7.64484770085424e-05,0.0232390733994067
TRINITY_DN15991_c1_g1,9.65542351633994,6.89977593829671,1.66658751768201,3.94805305361237,7.87893464376631e-05,0.0237361245045577
TRINITY_DN19542_c0_g1,25.9126076487224,7.15593841556518,1.73435613187306,3.94148484843337,8.09787511216461e-05,0.0237361245045577
TRINITY_DN46370_c0_g1,20.1889780065573,6.79447134680529,1.64289259504362,3.94089751596536,8.11773051432883e-05,0.0237361245045577
TRINITY_DN502_c0_g1,146.940507586492,6.08388428048907,1.46272724671064,3.94050517172687,8.13101975850763e-05,0.0237361245045577
