Index,Day,Time,Light,Sp1,Sp2,Sp3,Sp4,Sp5,Sp6,Sp7,Sp11,Sp12,Sp14,Sp15,Sp17,Sp18,Sp19,Sp21,Sp22,Sp23
4522,4,2024-03-16 22:29:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
4523,4,2024-03-16 22:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
4524,4,2024-03-16 22:31:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
4525,4,2024-03-16 22:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4526,4,2024-03-16 22:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
4527,4,2024-03-16 22:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
4528,4,2024-03-16 22:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
4529,4,2024-03-16 22:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0
4530,4,2024-03-16 22:37:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4531,4,2024-03-16 22:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
4532,4,2024-03-16 22:39:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
4533,4,2024-03-16 22:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
4534,4,2024-03-16 22:41:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0
4535,4,2024-03-16 22:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
4536,4,2024-03-16 22:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4537,4,2024-03-16 22:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
4538,4,2024-03-16 22:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
4539,4,2024-03-16 22:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4540,4,2024-03-16 22:47:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,4,2024-03-16 22:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,4,2024-03-16 22:49:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,4,2024-03-16 22:50:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,4,2024-03-16 22:51:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545,4,2024-03-16 22:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4546,4,2024-03-16 22:53:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4547,4,2024-03-16 22:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4548,4,2024-03-16 22:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,4,2024-03-16 22:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4550,4,2024-03-16 22:57:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4551,4,2024-03-16 22:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4552,4,2024-03-16 22:59:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4553,4,2024-03-16 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4554,4,2024-03-16 23:01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,4,2024-03-16 23:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,4,2024-03-16 23:03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4557,4,2024-03-16 23:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4558,4,2024-03-16 23:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,4,2024-03-16 23:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4560,4,2024-03-16 23:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,4,2024-03-16 23:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,4,2024-03-16 23:09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563,4,2024-03-16 23:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,4,2024-03-16 23:11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4565,4,2024-03-16 23:12:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4566,4,2024-03-16 23:13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4567,4,2024-03-16 23:14:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4568,4,2024-03-16 23:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569,4,2024-03-16 23:16:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4570,4,2024-03-16 23:17:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4571,4,2024-03-16 23:18:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4572,4,2024-03-16 23:19:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4573,4,2024-03-16 23:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4574,4,2024-03-16 23:21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,4,2024-03-16 23:22:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4576,4,2024-03-16 23:23:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4577,4,2024-03-16 23:24:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4578,4,2024-03-16 23:25:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4579,4,2024-03-16 23:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4580,4,2024-03-16 23:27:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4581,4,2024-03-16 23:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,4,2024-03-16 23:29:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4583,4,2024-03-16 23:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,4,2024-03-16 23:31:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,4,2024-03-16 23:32:00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4586,4,2024-03-16 23:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4587,4,2024-03-16 23:34:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4588,4,2024-03-16 23:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4589,4,2024-03-16 23:36:00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4590,4,2024-03-16 23:37:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4591,4,2024-03-16 23:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4592,4,2024-03-16 23:39:00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4593,4,2024-03-16 23:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4594,4,2024-03-16 23:41:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4595,4,2024-03-16 23:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4596,4,2024-03-16 23:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,4,2024-03-16 23:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4598,4,2024-03-16 23:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,4,2024-03-16 23:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,4,2024-03-16 23:47:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601,4,2024-03-16 23:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4602,4,2024-03-16 23:49:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4603,4,2024-03-16 23:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4604,4,2024-03-16 23:51:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,4,2024-03-16 23:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4606,4,2024-03-16 23:53:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4607,4,2024-03-16 23:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,4,2024-03-16 23:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4609,4,2024-03-16 23:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610,4,2024-03-16 23:57:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4611,4,2024-03-16 23:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,4,2024-03-16 23:59:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,5,2024-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,5,2024-03-17 00:01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,5,2024-03-17 00:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,5,2024-03-17 00:03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,5,2024-03-17 00:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,5,2024-03-17 00:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,5,2024-03-17 00:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620,5,2024-03-17 00:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,5,2024-03-17 00:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,5,2024-03-17 00:09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,5,2024-03-17 00:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624,5,2024-03-17 00:11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,5,2024-03-17 00:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626,5,2024-03-17 00:13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627,5,2024-03-17 00:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,5,2024-03-17 00:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,5,2024-03-17 00:16:00,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,5,2024-03-17 00:17:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,5,2024-03-17 00:18:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4632,5,2024-03-17 00:19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,5,2024-03-17 00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,5,2024-03-17 00:21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,5,2024-03-17 00:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,5,2024-03-17 00:23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4637,5,2024-03-17 00:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,5,2024-03-17 00:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4639,5,2024-03-17 00:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4640,5,2024-03-17 00:27:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,5,2024-03-17 00:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4642,5,2024-03-17 00:29:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,5,2024-03-17 00:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4644,5,2024-03-17 00:31:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,5,2024-03-17 00:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4646,5,2024-03-17 00:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4647,5,2024-03-17 00:34:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4648,5,2024-03-17 00:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4649,5,2024-03-17 00:36:00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4650,5,2024-03-17 00:37:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4651,5,2024-03-17 00:38:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4652,5,2024-03-17 00:39:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4653,5,2024-03-17 00:40:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4654,5,2024-03-17 00:41:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4655,5,2024-03-17 00:42:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4656,5,2024-03-17 00:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,5,2024-03-17 00:44:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4658,5,2024-03-17 00:45:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4659,5,2024-03-17 00:46:00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4660,5,2024-03-17 00:47:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4661,5,2024-03-17 00:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,5,2024-03-17 00:49:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4663,5,2024-03-17 00:50:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4664,5,2024-03-17 00:51:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4665,5,2024-03-17 00:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4666,5,2024-03-17 00:53:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4667,5,2024-03-17 00:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4668,5,2024-03-17 00:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4669,5,2024-03-17 00:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4670,5,2024-03-17 00:57:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4671,5,2024-03-17 00:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,5,2024-03-17 00:59:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4673,5,2024-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,5,2024-03-17 01:01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,5,2024-03-17 01:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676,5,2024-03-17 01:03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4677,5,2024-03-17 01:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4678,5,2024-03-17 01:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4679,5,2024-03-17 01:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4680,5,2024-03-17 01:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4681,5,2024-03-17 01:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4682,5,2024-03-17 01:09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4683,5,2024-03-17 01:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,5,2024-03-17 01:11:00,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
4685,5,2024-03-17 01:12:00,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,0,0,0
4686,5,2024-03-17 01:13:00,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
4687,5,2024-03-17 01:14:00,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
4688,5,2024-03-17 01:15:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4689,5,2024-03-17 01:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4690,5,2024-03-17 01:17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,5,2024-03-17 01:18:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4692,5,2024-03-17 01:19:00,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0
4693,5,2024-03-17 01:20:00,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
4694,5,2024-03-17 01:21:00,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0
4695,5,2024-03-17 01:22:00,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
4696,5,2024-03-17 01:23:00,0,0,0,0,1,1,0,0,0,0,0,13,0,0,0,0,0,0
4697,5,2024-03-17 01:24:00,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0
4698,5,2024-03-17 01:25:00,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
4699,5,2024-03-17 01:26:00,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
4700,5,2024-03-17 01:27:00,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
4701,5,2024-03-17 01:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,5,2024-03-17 01:29:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703,5,2024-03-17 01:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,5,2024-03-17 01:31:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,5,2024-03-17 01:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706,5,2024-03-17 01:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707,5,2024-03-17 01:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,5,2024-03-17 01:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,5,2024-03-17 01:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,5,2024-03-17 01:37:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,5,2024-03-17 01:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712,5,2024-03-17 01:39:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,5,2024-03-17 01:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,5,2024-03-17 01:41:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,5,2024-03-17 01:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,5,2024-03-17 01:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,5,2024-03-17 01:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,5,2024-03-17 01:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,5,2024-03-17 01:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,5,2024-03-17 01:47:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,5,2024-03-17 01:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,5,2024-03-17 01:49:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,5,2024-03-17 01:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,5,2024-03-17 01:51:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,5,2024-03-17 01:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,5,2024-03-17 01:53:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,5,2024-03-17 01:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,5,2024-03-17 01:55:00,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,5,2024-03-17 01:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,5,2024-03-17 01:57:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4731,5,2024-03-17 01:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,5,2024-03-17 01:59:00,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4733,5,2024-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,5,2024-03-17 02:01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,5,2024-03-17 02:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4736,5,2024-03-17 02:03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,5,2024-03-17 02:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,5,2024-03-17 02:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,5,2024-03-17 02:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,5,2024-03-17 02:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,5,2024-03-17 02:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,5,2024-03-17 02:09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743,5,2024-03-17 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,5,2024-03-17 02:11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,5,2024-03-17 02:12:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4746,5,2024-03-17 02:13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,5,2024-03-17 02:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4748,5,2024-03-17 02:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,5,2024-03-17 02:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,5,2024-03-17 02:17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4751,5,2024-03-17 02:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,5,2024-03-17 02:19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,5,2024-03-17 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4754,5,2024-03-17 02:21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,5,2024-03-17 02:22:00,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4756,5,2024-03-17 02:23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,5,2024-03-17 02:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4758,5,2024-03-17 02:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4759,5,2024-03-17 02:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,5,2024-03-17 02:27:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,5,2024-03-17 02:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,5,2024-03-17 02:29:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4763,5,2024-03-17 02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4764,5,2024-03-17 02:31:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4765,5,2024-03-17 02:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4766,5,2024-03-17 02:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767,5,2024-03-17 02:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768,5,2024-03-17 02:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769,5,2024-03-17 02:36:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4770,5,2024-03-17 02:37:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771,5,2024-03-17 02:38:00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4772,5,2024-03-17 02:39:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773,5,2024-03-17 02:40:00,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774,5,2024-03-17 02:41:00,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775,5,2024-03-17 02:42:00,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776,5,2024-03-17 02:43:00,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777,5,2024-03-17 02:44:00,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778,5,2024-03-17 02:45:00,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
