Index,Day,Time,Light,Sp4,Sp5,Sp9,Sp10,Sp11,Sp12,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp21,Sp25
25342,5,2024-05-05 06:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25343,5,2024-05-05 06:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25344,5,2024-05-05 06:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25345,5,2024-05-05 06:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25346,5,2024-05-05 06:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25347,5,2024-05-05 06:09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25348,5,2024-05-05 06:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25349,5,2024-05-05 06:11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25350,5,2024-05-05 06:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25351,5,2024-05-05 06:13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25352,5,2024-05-05 06:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25353,5,2024-05-05 06:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25354,5,2024-05-05 06:16:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25355,5,2024-05-05 06:17:00,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
25356,5,2024-05-05 06:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25357,5,2024-05-05 06:19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25358,5,2024-05-05 06:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25359,5,2024-05-05 06:21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25360,5,2024-05-05 06:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25361,5,2024-05-05 06:23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25362,5,2024-05-05 06:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25363,5,2024-05-05 06:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25364,5,2024-05-05 06:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25365,5,2024-05-05 06:27:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25366,5,2024-05-05 06:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25367,5,2024-05-05 06:29:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25368,5,2024-05-05 06:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25369,5,2024-05-05 06:31:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25370,5,2024-05-05 06:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25371,5,2024-05-05 06:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25372,5,2024-05-05 06:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25373,5,2024-05-05 06:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25374,5,2024-05-05 06:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25375,5,2024-05-05 06:37:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
25376,5,2024-05-05 06:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25377,5,2024-05-05 06:39:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25378,5,2024-05-05 06:40:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25379,5,2024-05-05 06:41:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25380,5,2024-05-05 06:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25381,5,2024-05-05 06:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25382,5,2024-05-05 06:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25383,5,2024-05-05 06:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25384,5,2024-05-05 06:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25385,5,2024-05-05 06:47:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25386,5,2024-05-05 06:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25387,5,2024-05-05 06:49:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25388,5,2024-05-05 06:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25389,5,2024-05-05 06:51:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25390,5,2024-05-05 06:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25391,5,2024-05-05 06:53:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25392,5,2024-05-05 06:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25393,5,2024-05-05 06:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25394,5,2024-05-05 06:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25395,5,2024-05-05 06:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25396,5,2024-05-05 06:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25397,5,2024-05-05 06:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25398,5,2024-05-05 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25399,5,2024-05-05 07:01:00,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
25400,5,2024-05-05 07:02:00,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
25401,5,2024-05-05 07:03:00,1,0,0,0,0,0,0,0,0,0,0,5,0,2,0
25402,5,2024-05-05 07:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
25403,5,2024-05-05 07:05:00,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
25404,5,2024-05-05 07:06:00,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
25405,5,2024-05-05 07:07:00,1,0,0,2,0,0,0,0,9,4,0,0,0,0,0
25406,5,2024-05-05 07:08:00,1,0,0,3,0,0,0,0,6,0,0,0,0,0,0
25407,5,2024-05-05 07:09:00,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
25408,5,2024-05-05 07:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25409,5,2024-05-05 07:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25410,5,2024-05-05 07:12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25411,5,2024-05-05 07:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25412,5,2024-05-05 07:14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25413,5,2024-05-05 07:15:00,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1
25414,5,2024-05-05 07:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25415,5,2024-05-05 07:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25416,5,2024-05-05 07:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25417,5,2024-05-05 07:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25418,5,2024-05-05 07:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25419,5,2024-05-05 07:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25420,5,2024-05-05 07:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25421,5,2024-05-05 07:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25422,5,2024-05-05 07:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25423,5,2024-05-05 07:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25424,5,2024-05-05 07:26:00,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
25425,5,2024-05-05 07:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25426,5,2024-05-05 07:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25427,5,2024-05-05 07:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25428,5,2024-05-05 07:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25429,5,2024-05-05 07:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25430,5,2024-05-05 07:32:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25431,5,2024-05-05 07:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25432,5,2024-05-05 07:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25433,5,2024-05-05 07:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25434,5,2024-05-05 07:36:00,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
25435,5,2024-05-05 07:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25436,5,2024-05-05 07:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25437,5,2024-05-05 07:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25438,5,2024-05-05 07:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25439,5,2024-05-05 07:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25440,5,2024-05-05 07:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25441,5,2024-05-05 07:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25442,5,2024-05-05 07:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25443,5,2024-05-05 07:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25444,5,2024-05-05 07:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25445,5,2024-05-05 07:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25446,5,2024-05-05 07:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25447,5,2024-05-05 07:49:00,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
25448,5,2024-05-05 07:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25449,5,2024-05-05 07:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25450,5,2024-05-05 07:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25451,5,2024-05-05 07:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25452,5,2024-05-05 07:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25453,5,2024-05-05 07:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25454,5,2024-05-05 07:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25455,5,2024-05-05 07:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25456,5,2024-05-05 07:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25457,5,2024-05-05 07:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25458,5,2024-05-05 08:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25459,5,2024-05-05 08:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25460,5,2024-05-05 08:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25461,5,2024-05-05 08:03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
25462,5,2024-05-05 08:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25463,5,2024-05-05 08:05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25464,5,2024-05-05 08:06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25465,5,2024-05-05 08:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25466,5,2024-05-05 08:08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25467,5,2024-05-05 08:09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25468,5,2024-05-05 08:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25469,5,2024-05-05 08:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25470,5,2024-05-05 08:12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25471,5,2024-05-05 08:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25472,5,2024-05-05 08:14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25473,5,2024-05-05 08:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25474,5,2024-05-05 08:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25475,5,2024-05-05 08:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25476,5,2024-05-05 08:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25477,5,2024-05-05 08:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25478,5,2024-05-05 08:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25479,5,2024-05-05 08:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25480,5,2024-05-05 08:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25481,5,2024-05-05 08:23:00,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
25482,5,2024-05-05 08:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25483,5,2024-05-05 08:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25484,5,2024-05-05 08:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25485,5,2024-05-05 08:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25486,5,2024-05-05 08:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25487,5,2024-05-05 08:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25488,5,2024-05-05 08:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25489,5,2024-05-05 08:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25490,5,2024-05-05 08:32:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25491,5,2024-05-05 08:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25492,5,2024-05-05 08:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25493,5,2024-05-05 08:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25494,5,2024-05-05 08:36:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25495,5,2024-05-05 08:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25496,5,2024-05-05 08:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25497,5,2024-05-05 08:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25498,5,2024-05-05 08:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25499,5,2024-05-05 08:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25500,5,2024-05-05 08:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25501,5,2024-05-05 08:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25502,5,2024-05-05 08:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25503,5,2024-05-05 08:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25504,5,2024-05-05 08:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25505,5,2024-05-05 08:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25506,5,2024-05-05 08:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25507,5,2024-05-05 08:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25508,5,2024-05-05 08:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25509,5,2024-05-05 08:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25510,5,2024-05-05 08:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25511,5,2024-05-05 08:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25512,5,2024-05-05 08:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25513,5,2024-05-05 08:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25514,5,2024-05-05 08:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25515,5,2024-05-05 08:57:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25516,5,2024-05-05 08:58:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25517,5,2024-05-05 08:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25518,5,2024-05-05 09:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25519,5,2024-05-05 09:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25520,5,2024-05-05 09:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25521,5,2024-05-05 09:03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25522,5,2024-05-05 09:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25523,5,2024-05-05 09:05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25524,5,2024-05-05 09:06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25525,5,2024-05-05 09:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25526,5,2024-05-05 09:08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25527,5,2024-05-05 09:09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
25528,5,2024-05-05 09:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25529,5,2024-05-05 09:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25530,5,2024-05-05 09:12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25531,5,2024-05-05 09:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25532,5,2024-05-05 09:14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25533,5,2024-05-05 09:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25534,5,2024-05-05 09:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25535,5,2024-05-05 09:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25536,5,2024-05-05 09:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25537,5,2024-05-05 09:19:00,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
25538,5,2024-05-05 09:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25539,5,2024-05-05 09:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25540,5,2024-05-05 09:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25541,5,2024-05-05 09:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25542,5,2024-05-05 09:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25543,5,2024-05-05 09:25:00,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
25544,5,2024-05-05 09:26:00,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
25545,5,2024-05-05 09:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25546,5,2024-05-05 09:28:00,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
25547,5,2024-05-05 09:29:00,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0
25548,5,2024-05-05 09:30:00,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
25549,5,2024-05-05 09:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25550,5,2024-05-05 09:32:00,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
25551,5,2024-05-05 09:33:00,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
25552,5,2024-05-05 09:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25553,5,2024-05-05 09:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25554,5,2024-05-05 09:36:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25555,5,2024-05-05 09:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25556,5,2024-05-05 09:38:00,1,0,0,0,0,0,0,0,0,0,5,0,0,2,0
25557,5,2024-05-05 09:39:00,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
25558,5,2024-05-05 09:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25559,5,2024-05-05 09:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25560,5,2024-05-05 09:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25561,5,2024-05-05 09:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25562,5,2024-05-05 09:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25563,5,2024-05-05 09:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25564,5,2024-05-05 09:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25565,5,2024-05-05 09:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25566,5,2024-05-05 09:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25567,5,2024-05-05 09:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25568,5,2024-05-05 09:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25569,5,2024-05-05 09:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25570,5,2024-05-05 09:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25571,5,2024-05-05 09:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25572,5,2024-05-05 09:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25573,5,2024-05-05 09:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25574,5,2024-05-05 09:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25575,5,2024-05-05 09:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25576,5,2024-05-05 09:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25577,5,2024-05-05 09:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25578,5,2024-05-05 10:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25579,5,2024-05-05 10:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25580,5,2024-05-05 10:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25581,5,2024-05-05 10:03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25582,5,2024-05-05 10:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25583,5,2024-05-05 10:05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25584,5,2024-05-05 10:06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25585,5,2024-05-05 10:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25586,5,2024-05-05 10:08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25587,5,2024-05-05 10:09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25588,5,2024-05-05 10:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25589,5,2024-05-05 10:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25590,5,2024-05-05 10:12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25591,5,2024-05-05 10:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25592,5,2024-05-05 10:14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25593,5,2024-05-05 10:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25594,5,2024-05-05 10:16:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25595,5,2024-05-05 10:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25596,5,2024-05-05 10:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25597,5,2024-05-05 10:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25598,5,2024-05-05 10:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25599,5,2024-05-05 10:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25600,5,2024-05-05 10:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25601,5,2024-05-05 10:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25602,5,2024-05-05 10:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25603,5,2024-05-05 10:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25604,5,2024-05-05 10:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25605,5,2024-05-05 10:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25606,5,2024-05-05 10:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25607,5,2024-05-05 10:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25608,5,2024-05-05 10:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25609,5,2024-05-05 10:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25610,5,2024-05-05 10:32:00,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
25611,5,2024-05-05 10:33:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25612,5,2024-05-05 10:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25613,5,2024-05-05 10:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25614,5,2024-05-05 10:36:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25615,5,2024-05-05 10:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25616,5,2024-05-05 10:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25617,5,2024-05-05 10:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25618,5,2024-05-05 10:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25619,5,2024-05-05 10:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25620,5,2024-05-05 10:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25621,5,2024-05-05 10:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25622,5,2024-05-05 10:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25623,5,2024-05-05 10:45:00,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
25624,5,2024-05-05 10:46:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25625,5,2024-05-05 10:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25626,5,2024-05-05 10:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25627,5,2024-05-05 10:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25628,5,2024-05-05 10:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25629,5,2024-05-05 10:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25630,5,2024-05-05 10:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
